Url,"Classe de ressource",Titre,Créateur,Sujet,Editeur,Contributeur,Date,Type,Format,Identifiant,Source,Langue,Relation,Droits,"Importance matérielle",Support,"Est remplacé par","Est une partie de","Couverture spatiale","Couverture temporelle","Droits d’accès","Citation bibliographique",Licence,"Méthode pédagogique","Périodicité des entrées",ISBN,Issn
https://octaviana.fr/s/octaviana/item/176457,,"Sciences juridiques et politiques, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0525,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0525,,
https://octaviana.fr/s/octaviana/item/176456,,"UFR 02 : pouvoir administration échanges, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0524,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0524,,
https://octaviana.fr/s/octaviana/item/176455,,"Structures productives et système mondial : DEA, doctorat, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0523,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0523,,
https://octaviana.fr/s/octaviana/item/176454,,"Département de communication et de français langue étrangère, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0522,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0522,,
https://octaviana.fr/s/octaviana/item/176453,,"Éducation communication animation, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0521,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0521,,
https://octaviana.fr/s/octaviana/item/176452,,"Éducation communication animation, formation de 1er cycle, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0520,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0520,,
https://octaviana.fr/s/octaviana/item/176451,,"Département de sociologie, Transformations et politiques du social, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0519,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0519,,
https://octaviana.fr/s/octaviana/item/176450,,"Département de sociologie, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0518,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0518,,
https://octaviana.fr/s/octaviana/item/176449,,"Département animation socio culturelle gestion, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0517,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0517,,
https://octaviana.fr/s/octaviana/item/176448,,"Etudes africaines, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0516,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0516,,
https://octaviana.fr/s/octaviana/item/176447,,"Etudes africaines, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0515,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0515,,
https://octaviana.fr/s/octaviana/item/176446,,"Etudes féminines, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0514,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0514,,
https://octaviana.fr/s/octaviana/item/176445,,"Histoire, culture, société, le monde européen, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0513,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0513,,
https://octaviana.fr/s/octaviana/item/176444,,"Histoire, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0512,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0512,,
https://octaviana.fr/s/octaviana/item/176443,,"Approche multiréférentielle des situations des pratiques et des systèmes éducatifs, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0511,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0511,,
https://octaviana.fr/s/octaviana/item/176442,,"Sciences sociales appliquées au travail, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0510,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0510,,
https://octaviana.fr/s/octaviana/item/176441,,"Institut d'urbanisme, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0509,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0509,,
https://octaviana.fr/s/octaviana/item/176440,,"Géographie, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0508,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0508,,
https://octaviana.fr/s/octaviana/item/176439,,"Territoires, économie, société, DEUG, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0507,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0507,,
https://octaviana.fr/s/octaviana/item/176438,,"Département musique, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0506,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0506,,
https://octaviana.fr/s/octaviana/item/176437,,"Art et technologies de l'image, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0505,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0505,,
https://octaviana.fr/s/octaviana/item/176436,,"Département arts plastiques, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0504,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0504,,
https://octaviana.fr/s/octaviana/item/176435,,"Arts, 1er cycle, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0503,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0503,,
https://octaviana.fr/s/octaviana/item/176384,,"Département d'économie politique, guide du 2ème cycle, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0502,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0502,,
https://octaviana.fr/s/octaviana/item/176383,,"Département philosophie, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0501,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0501,,
https://octaviana.fr/s/octaviana/item/176382,,"Langages fondamentaux, 2ème semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0500,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0500,,
https://octaviana.fr/s/octaviana/item/176381,,"Langages fondamentaux, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0499,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0499,,
https://octaviana.fr/s/octaviana/item/176380,,"Langages fondamentaux, 1er cycle, 1er semestre 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0498,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0498,,
https://octaviana.fr/s/octaviana/item/176379,,"Guide des enseignements d'université, 1986-1987","Université paris 8","Université de Paris VIII -- histoire",,,1986-1987,"Primary Source Document",application/pdf,FVNP0497,"Paris 8, V 65",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0497,,
https://octaviana.fr/s/octaviana/item/176378,,"U.E.R. d'Allemand","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0496,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0496,,
https://octaviana.fr/s/octaviana/item/176377,,"U.F.R. Territoires - Economies - Sociétés. Département Anthropologie Sociologie Critiques : maîtrise, DEA ""Anthropologie et Sociologie du Politique"", équipes de recherche","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0495,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0495,,
https://octaviana.fr/s/octaviana/item/176376,,"Département arts plastiques","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0494,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0494,,
https://octaviana.fr/s/octaviana/item/176375,,"Département de linguistique et didactique - Institut de linguistique appliquée et didactique des langues","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0493,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0493,,
https://octaviana.fr/s/octaviana/item/176374,,"Département théâtre","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0492,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0492,,
https://octaviana.fr/s/octaviana/item/176373,,"Centre d'études féminines, 2ème semestre","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0491,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0491,,
https://octaviana.fr/s/octaviana/item/176372,,"Département théâtre, DEUG arts","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0490,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0490,,
https://octaviana.fr/s/octaviana/item/176371,,"Formation de premier cycle ""Pouvoir, Administration, Echanges"". Axes : Droit, économie, politique (DEP) ; Langues étrangères, administration, commerce (LEAC)","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0489,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0489,,
https://octaviana.fr/s/octaviana/item/176370,,"Département d'économie politique : licence et maîtrise ; 2ème semestre","Université paris 8","Université de Paris VIII -- histoire",,,1985-1986,"Primary Source Document",application/pdf,FVNP0488,"Paris 8, V 64",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0488,,
